Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,6,14/2/2018 2:01,380316,22,22,1912,2665,640,0,86.90909091,137.6880218,976,0,121.1363636,258.6415603,12034.72901,115.6932656,8844.55814,19426.29479,103541,3,380269,18108.04762,28264.24257,103541,220,380308,18109.90476,34463.85956,141469,8,0,0,0,0,712,712,57.8466328,57.8466328,0,976,101.7111111,203.7371995,41508.84646,0,0,0,1,0,0,0,0,1,104.0227273,86.90909091,121.1363636,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 11:10,10606432,4,4,472,3525,472,0,118,236,3525,0,881.25,1762.5,376.8468039,0.754259302,1515204.571,2592692.293,5600163,50,5602293,1867431,3233460.866,5601110,464,1.06E+07,3535457.667,3075209.719,5600163,1174,0,0,0,0,136,136,0.377129651,0.377129651,0,3525,444.1111111,1165.831082,1359162.111,0,0,0,1,0,0,0,0,1,499.625,118,881.25,0,0,0,0,0,0,4,472,4,3525,29200,235,1,32,1233,0,1233,1233,5600163,0,5600163,5600163,DoS GoldenEye
80,6,5/7/2017 10:43,38612,3,7,325,11595,325,0,108.3333333,187.6388375,5792,0,1656.428571,2118.227235,308712.3174,258.9868435,4290.222222,9125.169694,27077,45,10990,5495,6365.375244,9996,994,38493,6415.5,11008.0565,27077,45,0,0,0,0,104,232,77.69605304,181.2907904,0,5792,1083.636364,1825.275008,3331628.855,0,0,0,1,0,0,0,0,2,1192,108.3333333,1656.428571,0,0,0,0,0,0,3,325,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
21,6,14/2/2018 10:33,30,1,1,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,33333.33333,33333.33333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
22,6,14/2/2018 2:01,345352,22,22,1944,2665,640,0,88.36363636,137.8690011,976,0,121.1363636,258.6415603,13345.8037,127.4062406,8031.44186,19434.63665,96159,2,345303,16443,27244.17075,96159,257,345350,16445.2381,34568.48865,132802,11,0,0,0,0,712,712,63.70312029,63.70312029,0,976,102.4222222,203.7441007,41511.65859,0,0,0,1,0,0,0,0,1,104.75,88.36363636,121.1363636,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 11:10,9579796,5,4,390,3525,390,0,78,174.4133022,3525,0,881.25,1762.5,408.6725855,0.939477208,1197474.5,2219541.1,5003728,90,4576068,1144017,2287085.355,4574645,90,9579698,3193232.667,2772983.633,5005025,965,0,0,0,0,168,136,0.521931782,0.417545426,0,3525,391.5,1107.800749,1227222.5,0,0,0,1,0,0,0,0,0,435,78,881.25,0,0,0,0,0,0,5,390,4,3525,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
49413,6,5/7/2017 8:42,4,3,0,18,0,6,6,6,0,0,0,0,0,4500000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,0,750000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,3,18,0,0,2052,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
80,17,21/2/2018 10:09,119992447,157080,0,5026560,0,32,32,32,0,0,0,0,0,41890.63667,1309.082396,763.8987198,16521.45154,1054296,0,120000000,763.8987198,16521.45154,1054296,0,0,0,0,0,0,0,0,0,0,1256640,0,1309.082396,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00020372,32,0,0,0,0,0,0,0,157080,5026560,0,0,-1,-1,157079,8,0,0,0,0,0,0,0,0,DDoS
80,6,5/7/2017 9:48,533384,4,2,231,0,231,0,57.75,115.5,0,0,0,0,433.083857,11.24893135,106676.8,238064.8176,532540,41,533384,177794.6667,307294.6955,532628,283,803,803,0,803,803,0,0,0,0,136,72,7.499287568,3.749643784,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
500,17,23/2/2018 10:07,89479484,6,0,3000,0,500,500,500,0,0,0,0,0,33.52723849,0.067054477,17895896.8,15345085.98,41990179,4000386,89479484,17895896.8,15345085.98,41990179,4000386,0,0,0,0,0,0,0,0,0,48,0,0.067054477,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,583.3333333,500,0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000386,0,4000386,4000386,21369774.5,15281035.41,41990179,7200267,Web Attack
21,6,14/2/2018 10:33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
88,6,3/7/2017 8:56,946,9,4,654,3064,312,0,72.66666667,135.7129323,1532,0,766,884.5006124,3930232.558,13742.07188,78.83333333,193.2228263,689,1,946,118.25,248.5895929,730,1,790,263.3333333,449.1796226,782,3,0,0,0,0,204,104,9513.742072,4228.32981,0,1532,265.5714286,547.8293831,300117.033,0,0,0,1,0,0,0,0,0,286,72.66666667,766,0,0,0,0,0,0,9,654,4,3064,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
80,6,5/7/2017 10:43,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
8080,6,2/3/2018 10:17,10240,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44433.59375,683.59375,1706.666667,3778.675147,9412,20,530,265,299.8132752,477,53,9783,3261,5329.047851,9412,35,0,0,0,0,72,92,292.96875,390.625,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,2/3/2018 10:18,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
80,6,23/2/2018 10:11,5005771,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.7671204,1.598155409,715110.1429,1862235.033,4937959,21,5005771,1251442.75,2457846.107,4937959,1493,6641,3320.5,1666.650683,4499,2142,0,0,0,0,112,72,0.998847131,0.599308278,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Web Attack
80,6,5/7/2017 9:48,44072735,4,3,239,0,231,0,59.75,114.2289368,0,0,0,0,5.422853835,0.158828355,7345455.833,1.80E+07,4.41E+07,25,4.41E+07,1.47E+07,2.54E+07,4.41E+07,247,4.41E+07,2.20E+07,3.12E+07,4.41E+07,678,0,0,0,0,136,104,0.09075906,0.068069295,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,703,0,703,703,4.41E+07,0,4.41E+07,4.41E+07,DoS slowloris
80,17,21/2/2018 10:09,119489923,93490,0,2991680,0,32,32,32,0,0,0,0,0,25037.09037,782.4090739,1278.117458,26981.85488,807888,0,119000000,1278.117458,26981.85488,807888,0,0,0,0,0,0,0,0,0,0,747920,0,782.4090739,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00034228,32,0,0,0,0,0,0,0,93490,2991680,0,0,-1,-1,93489,8,0,0,0,0,0,0,0,0,DDoS
80,6,5/7/2017 11:10,14544740,5,4,380,3525,380,0,76,169.9411663,3525,0,881.25,1762.5,268.4819392,0.618780398,1818092.5,3577315.025,9538658,65,9540945,2385236.25,4769589.169,9539620,254,1.45E+07,4848220.333,4770731.643,9538658,1057,0,0,0,0,168,136,0.343766888,0.27501351,0,3525,390.5,1107.806767,1227235.833,0,0,0,1,0,0,0,0,0,433.8888889,76,881.25,0,0,0,0,0,0,5,380,4,3525,29200,235,1,32,1136,0,1136,1136,9538658,0,9538658,9538658,DoS GoldenEye
88,6,3/7/2017 8:56,1112,9,7,3134,3054,1552,0,348.2222222,682.4825598,1518,0,436.2857143,738.956407,5564748.201,14388.48921,74.13333333,207.4418565,819,1,1112,139,298.7865937,875,1,1058,176.3333333,317.4798681,819,3,0,0,0,0,204,164,8093.52518,6294.964029,0,1552,364,669.6039874,448369.5,0,0,0,1,0,0,0,0,0,386.75,348.2222222,436.2857143,0,0,0,0,0,0,9,3134,7,3054,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
389,6,3/7/2017 8:56,18378,13,13,4160,5724,1672,0,320,612.9740343,2634,0,440.3076923,817.3089363,537816.9551,1414.735009,735.12,3222.599628,16177,1,18378,1531.5,4628.949213,16177,3,18292,1524.333333,4674.379635,16337,1,0,0,0,0,284,284,707.3675046,707.3675046,0,2634,366.0740741,700.494821,490692.9943,0,0,0,1,0,0,0,0,1,380.1538462,320,440.3076923,0,0,0,0,0,0,13,4160,13,5724,8192,0,11,20,0,0,0,0,0,0,0,0,BENIGN
500,17,23/2/2018 10:16,89479621,6,0,3000,0,500,500,500,0,0,0,0,0,33.52718716,0.067054374,17895924.2,15345162.23,41990373,4000287,89479621,17895924.2,15345162.23,41990373,4000287,0,0,0,0,0,0,0,0,0,48,0,0.067054374,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,583.3333333,500,0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000287,0,4000287,4000287,21369833.5,15281089.61,41990373,7200350,Web Attack
80,6,5/7/2017 9:48,100041859,5,4,247,0,231,0,49.4,101.5962598,0,0,0,0,2.468966515,0.089962343,1.25E+07,3.54E+07,1.00E+08,44,1.00E+08,2.50E+07,5.00E+07,1.00E+08,49,1.00E+08,3.33E+07,5.77E+07,1.00E+08,832,0,0,0,0,168,136,0.049979079,0.039983263,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,42109,0,42109,42109,1.00E+08,0,1.00E+08,1.00E+08,DoS slowloris
80,6,5/7/2017 9:48,526867,4,2,231,0,231,0,57.75,115.5,0,0,0,0,438.4408209,11.38807327,105373.4,235123.0359,525974,37,526867,175622.3333,303494.201,526067,37,816,816,0,816,816,0,0,0,0,136,72,7.592048847,3.796024424,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,6,4/7/2017 3:11,43,1,1,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,23/2/2018 10:19,5007648,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.6914927,1.597556378,715378.2857,1862899.224,4939691,16,5007648,1251912,2458717.602,4939691,363,3347,1673.5,758.7255762,2210,1137,0,0,0,0,112,72,0.998472736,0.599083642,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Web Attack
80,6,15/2/2018 9:27,5999882,4,4,350,972,350,0,87.5,175,972,0,243,486,220.3376666,1.333359556,857126,1866027.586,5004668,6,995214,331738,573935.8263,994462,289,5999876,1999958.667,2649403.499,5004985,755,0,0,0,0,136,136,0.666679778,0.666679778,0,972,146.8888889,330.3590639,109137.1111,0,0,0,1,0,0,0,0,1,165.25,87.5,243,0,0,0,0,0,0,4,350,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 11:10,16577374,10,5,540,11632,540,0,54,170.7629936,10136,0,2326.4,4413.497117,734.2538088,0.904847776,1184098.143,3272784.141,1.16E+07,3,1.16E+07,1286644,3857914.927,1.16E+07,3,1.66E+07,4144336.75,5484517.259,1.16E+07,188,0,0,0,0,328,168,0.603231851,0.301615925,0,10136,760.75,2529.931,6400550.867,0,0,0,1,0,0,0,0,0,811.4666667,54,2326.4,0,0,0,0,0,0,10,540,5,11632,29200,235,1,32,1365,0,1365,1365,1.16E+07,0,1.16E+07,1.16E+07,DoS GoldenEye
445,6,28/2/2018 10:54,296942,3,1,0,0,0,0,0,0,0,0,0,0,0,13.4706441,98980.66667,171113.089,296565,76,296942,148471,209544.0235,296641,301,0,0,0,0,0,0,0,0,0,72,32,10.10298307,3.367661025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Infilteration
8080,6,2/3/2018 10:17,470,2,0,0,0,0,0,0,0,0,0,0,0,0,4255.319149,470,0,470,470,470,470,0,470,470,0,0,0,0,0,0,0,0,0,40,0,4255.319149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
22,6,4/7/2017 3:11,11191994,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,424.6785693,4.735527914,215230.6538,574928.9222,1983695,3,9616084,480804.2,840439.4716,2032557,425,1.12E+07,361027.3226,712508.6896,1983695,3,0,0,0,0,680,1032,1.876341249,2.859186665,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
22,6,14/2/2018 2:01,377296,21,22,1944,2665,640,0,92.57142857,139.8186581,976,0,121.1363636,258.6415603,12215.87295,113.9688732,8983.238095,25452.48043,113742,7,376805,18840.25,34765.50674,113742,280,377289,17966.14286,41220.64501,150619,13,0,0,0,0,680,712,55.65921717,58.30965608,0,976,104.75,205.4934079,42227.5407,0,0,0,1,0,0,0,0,1,107.1860465,92.57142857,121.1363636,0,0,0,0,0,0,21,1944,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
22,6,14/2/2018 2:01,260229,21,22,1928,2665,640,0,91.80952381,139.7510712,976,0,121.1363636,258.6415603,17649.83918,165.2390779,6195.928571,15456.93471,65689,5,259746,12987.3,20647.12711,65689,295,260216,12391.2381,27181.86383,92589,13,0,0,0,0,680,712,80.69815432,84.54092357,0,976,104.3863636,205.4944367,42227.96353,0,0,0,1,0,0,0,0,1,106.8139535,91.80952381,121.1363636,0,0,0,0,0,0,21,1928,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,6/7/2017 10:42,5009163,4,4,599,2021,599,0,149.75,299.5,2021,0,505.25,1010.5,523.0414742,1.597073204,715594.7143,1890923.412,5003805,56,5358,1786,2252.041074,4381,343,5009082,1669694,2888011.439,5004482,952,0,0,0,0,136,136,0.798536602,0.798536602,0,2021,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,1,327.5,149.75,505.25,0,0,0,0,0,0,4,599,4,2021,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack
80,6,7/7/2017 3:56,10453138,4,0,24,0,6,6,6,0,0,0,0,0,2.29596127,0.382660212,3484379.333,6034519.285,10500000,290,10500000,3484379.333,6034519.285,10500000,290,0,0,0,0,0,0,0,0,0,80,0,0.382660212,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,696,0,696,696,10500000,0,10500000,10500000,DDoS
3268,6,7/7/2017 8:59,112740690,32,16,6448,1152,403,0,201.5,204.7242047,72,72,72,0,67.41133126,0.425755776,2398738.085,5798697.94,1.64E+07,3,1.13E+08,3636796.452,6848760.823,1.64E+07,3,1.13E+08,7516023.2,8323384.915,1.64E+07,3,1,0,0,0,1024,512,0.283837184,0.141918592,0,403,163.3265306,178.9317127,32016.55782,0,1,0,0,1,0,0,0,0,166.7291667,201.5,72,0,0,0,0,0,0,32,6448,16,1152,377,2079,15,32,359.4285714,11.99801571,380,343,1.61E+07,498804.8203,1.64E+07,1.54E+07,BENIGN
22,6,4/7/2017 3:11,5808851,15,18,1496,2297,640,0,99.73333333,166.6851037,976,0,127.6111111,288.1713418,652.9690639,5.680985792,181526.5937,534015.4383,1978974,18,5808851,414917.9286,796605.2643,2032159,434,5707732,335748.9412,706064.5178,1978974,18,0,0,0,0,488,584,2.582266269,3.098719523,0,976,111.5588235,234.8360087,55147.95098,0,0,0,1,0,0,0,0,1,114.9393939,99.73333333,127.6111111,0,0,0,0,0,0,15,1496,18,2297,29200,257,10,32,0,0,0,0,0,0,0,0,SSH-Patator
0,0,7/7/2017 9:00,113757377,545,0,0,0,0,0,0,0,0,0,0,0,0,4.790898088,209112.8254,1395543.434,2.08E+07,0,1.14E+08,209112.8254,1395543.434,2.08E+07,0,0,0,0,0,0,0,0,0,0,0,0,4.790898088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,-1,-1,0,0,9361828.6,7324645.883,1.89E+07,19,1.22E+07,6935824.002,2.08E+07,5504997,BENIGN
8080,6,2/3/2018 10:17,10431,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43619.97891,671.0765986,1738.5,3844.115646,9578,22,518,259,291.3279938,465,53,9988,3329.333333,5413.666533,9578,52,0,0,0,0,72,92,287.6042565,383.4723421,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
80,6,15/2/2018 9:27,6008820,4,4,272,972,272,0,68,136,972,0,243,486,207.0290007,1.33137621,858402.8571,1866178.314,5004827,3,1003993,334664.3333,578841.5955,1003053,282,6008817,2002939,2647813.911,5005168,941,0,0,0,0,136,136,0.665688105,0.665688105,0,972,138.2222222,325.3497264,105852.4444,0,0,0,1,0,0,0,0,1,155.5,68,243,0,0,0,0,0,0,4,272,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
22,6,14/2/2018 2:01,349315,22,22,1928,2665,640,0,87.63636364,137.780552,976,0,121.1363636,258.6415603,13148.59081,125.960809,8123.604651,18225.67111,68653,3,349228,16629.90476,25994.36929,70552,282,349300,16633.33333,32895.71946,107796,11,0,0,0,0,712,712,62.98040451,62.98040451,0,976,102.0666667,203.7409675,41510.38182,0,0,0,1,0,0,0,0,1,104.3863636,87.63636364,121.1363636,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,23/2/2018 10:07,5006303,4,4,646,364,646,0,161.5,323,364,0,91,182,201.7456794,1.597985579,715186.1429,1868262.199,4951797,17,54506,18168.66667,30573.9321,53472,371,5006278,1668759.333,2886995.136,5002374,1026,0,0,0,0,92,92,0.79899279,0.79899279,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,1,126.25,161.5,91,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0,0,0,0,0,0,0,0,Web Attack
80,17,21/2/2018 10:08,119713733,201488,0,6447616,0,32,32,32,0,0,0,0,0,53858.6162,1683.081756,594.1511512,14022.3308,689512,0,120000000,594.1511512,14022.3308,689512,0,0,0,0,0,0,0,0,0,0,1611904,0,1683.081756,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00015882,32,0,0,0,0,0,0,0,201488,6447616,0,0,-1,-1,201487,8,0,0,0,0,0,0,0,0,DDoS
444,6,7/7/2017 1:55,121,1,1,2,6,2,2,2,0,6,6,6,0,66115.70248,16528.92562,121,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8264.46281,8264.46281,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
80,6,7/7/2017 1:06,101,1,1,0,0,0,0,0,0,0,0,0,0,0,19801.9802,101,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9900.990099,9900.990099,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,253,243,0,32,0,0,0,0,0,0,0,0,PortScan
80,6,5/7/2017 9:48,511524,4,2,231,0,231,0,57.75,115.5,0,0,0,0,451.5917142,11.72965491,102304.8,228310.5506,510719,40,511524,170508,294666.0496,510759,229,756,756,0,756,756,0,0,0,0,136,72,7.819769942,3.909884971,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,6,7/7/2017 1:57,683,2,1,8,2,6,2,4,2.828427125,2,2,2,0,14641.28843,4392.38653,341.5,323.147799,570,113,683,683,0,683,683,0,0,0,0,0,0,0,0,0,44,24,2928.257687,1464.128843,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
80,6,5/7/2017 10:43,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,6,5/7/2017 9:48,519972,4,2,231,0,231,0,57.75,115.5,0,0,0,0,444.2546906,11.53908287,103994.4,232096.0061,519180,4,519972,173324,299535.9154,519198,4,747,747,0,747,747,0,0,0,0,136,72,7.692721916,3.846360958,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,6,5/7/2017 9:48,532274,4,2,231,0,231,0,57.75,115.5,0,0,0,0,433.9870067,11.27238978,106454.8,236590.2168,529678,47,532274,177424.6667,305101.7599,529725,611,2532,2532,0,2532,2532,0,0,0,0,136,72,7.514926523,3.757463261,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
443,6,7/7/2017 1:55,94,1,1,2,6,2,2,2,0,6,6,6,0,85106.38298,21276.59574,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10638.29787,10638.29787,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
80,6,15/2/2018 9:27,6004999,4,4,400,972,400,0,100,200,972,0,243,486,228.4763078,1.332223369,857857,1864523.55,5000249,3,1004750,334916.6667,579560.0776,1004135,291,6004996,2001665.333,2645117.85,5000566,623,0,0,0,0,136,136,0.666111685,0.666111685,0,972,152.4444444,334.5949458,111953.7778,0,0,0,1,0,0,0,0,1,171.5,100,243,0,0,0,0,0,0,4,400,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 9:48,515825,4,2,231,0,231,0,57.75,115.5,0,0,0,0,447.8262977,11.63185189,103165,230260.9296,515068,21,515825,171941.6667,297174.4856,515089,43,712,712,0,712,712,0,0,0,0,136,72,7.754567925,3.877283963,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
8080,6,2/3/2018 10:17,10575,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43026.00473,661.9385343,1762.5,3772.561557,9449,21,638,319,377.5950212,586,52,10010,3336.666667,5298.40866,9449,51,0,0,0,0,72,92,283.6879433,378.250591,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
21,6,4/7/2017 10:20,335,2,1,14,0,14,0,7,9.899494937,0,0,0,0,41791.04478,8955.223881,167.5,122.3294731,254,81,335,335,0,335,335,0,0,0,0,0,1,0,0,0,64,20,5970.149254,2985.074627,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 11:10,15555140,5,5,480,3525,480,0,96,214.6625258,2077,0,705,990.6447396,257.4711639,0.642874317,1728348.889,3699175.686,1.06E+07,43,1.06E+07,2639127.5,5277629.002,1.06E+07,193,1.56E+07,3888770,5029555.023,1.06E+07,192,0,0,0,0,168,168,0.321437158,0.321437158,0,2077,364.0909091,719.9200587,518284.8909,0,0,0,1,0,0,0,0,1,400.5,96,705,0,0,0,0,0,0,5,480,5,3525,29200,235,1,32,789,0,789,789,1.06E+07,0,1.06E+07,1.06E+07,DoS GoldenEye
